"Laboratory","LabCode","SubjectCode","SubjectName","Section","Day","StartTime","EndTime","SchoolID","FullName","SchoolEmail","DualLaboratoryStudent","StudentClasses"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-263","Carlo Katigbak","carlo.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-264","Daphne Katigbak","daphne.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-265","Enzo Katigbak","enzo.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-266","Fiona Katigbak","fiona.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-267","Gabriel Katigbak","gabriel.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-268","Hannah Katigbak","hannah.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-269","Isaac Katigbak","isaac.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-011","Kyle Abella","kyle.abella@cit.edu","Yes","CE - CE 312 / 1M3 / Monday 3:00 PM-6:00 PM; CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-251","Quentin Jimenez","quentin.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-252","Rhea Jimenez","rhea.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-253","Samuel Jimenez","samuel.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-254","Trisha Jimenez","trisha.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-255","Ulysses Jimenez","ulysses.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-256","Vanessa Jimenez","vanessa.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-257","Warren Jimenez","warren.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-258","Xandra Jimenez","xandra.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-259","Yves Jimenez","yves.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-260","Zara Jimenez","zara.jimenez@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-287","Adrian Lim","adrian.lim@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-288","Bianca Lim","bianca.lim@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-289","Carlo Lim","carlo.lim@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-290","Daphne Lim","daphne.lim@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-271","Kyle Katigbak","kyle.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-272","Larissa Katigbak","larissa.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-273","Marco Katigbak","marco.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-274","Nadine Katigbak","nadine.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-275","Oscar Katigbak","oscar.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-276","Patricia Katigbak","patricia.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-277","Quentin Katigbak","quentin.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-278","Rhea Katigbak","rhea.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-279","Samuel Katigbak","samuel.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-280","Trisha Katigbak","trisha.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-281","Ulysses Katigbak","ulysses.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-282","Vanessa Katigbak","vanessa.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-283","Warren Katigbak","warren.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-284","Xandra Katigbak","xandra.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-285","Yves Katigbak","yves.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V2","Thursday","10:30 AM","1:30 PM","24-9000-286","Zara Katigbak","zara.katigbak@cit.edu","No","CHE - CHEN 203 / 4V2 / Thursday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-030"," Bianca Kho","bianca.kho@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-041"," Vincent Robles","vincent.robles@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-033","Aaron Te","aaron.te@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-043","Adrian Dominguez","adrian.dominguez@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-9000-002","Bianca Abella","bianca.abella@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-031","Caleb Wong","caleb.wong@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-042","Camille Javier","camille.javier@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-034","Carla Dy","carla.dy@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-039","Christian Alonzo","christian.alon@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-037","David Gatchalian","david.gatchalian@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-032","Denise Yap","denise.yap@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-9000-291","Enzo Lim","enzo.lim@cit.edu","No","ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-9000-292","Fiona Lim","fiona.lim@cit.edu","No","ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-9000-293","Gabriel Lim","gabriel.lim@cit.edu","No","ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-9000-294","Hannah Lim","hannah.lim@cit.edu","No","ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-036","Isabelle Ching","isabelle.ching@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-044","Katrina Molina","katrina.molina@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-040","Nicole Serrano","nicole.serrano@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-035","Sebastian Lim","seb.lim@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P1","Monday","7:30 AM","10:30 AM","24-4313-038","Trisha Mercado","trisha.mercado@cit.edu","Yes","CE - CE 321 / 2M2 / Tuesday 3:00 PM-6:00 PM; ME - ME 317 / 1P1 / Monday 7:30 AM-10:30 AM; ME - ME 411 / 2P1 / Tuesday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-4313-048","Beatrice Valencia","beatrice.valencia@cit.edu","Yes","CE - CE 421 / 3M1 / Wednesday 7:30 AM-10:30 AM; ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM; ME - ME 421 / 3P1 / Wednesday 3:00 PM-6:00 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-4313-050","Francesca Gomez","francesca.gomez@cit.edu","Yes","CE - CE 421 / 3M1 / Wednesday 7:30 AM-10:30 AM; ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM; ME - ME 421 / 3P1 / Wednesday 3:00 PM-6:00 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-296","Janelle Lim","janelle.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-4313-047","John Cedrick Lao","johncedrick.lao@cit.edu","Yes","CE - CE 421 / 3M1 / Wednesday 7:30 AM-10:30 AM; ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM; ME - ME 421 / 3P1 / Wednesday 3:00 PM-6:00 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-4313-049","Kyle Fernandez ","kyle.fernandez@cit.edu","Yes","CE - CE 421 / 3M1 / Wednesday 7:30 AM-10:30 AM; ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM; ME - ME 421 / 3P1 / Wednesday 3:00 PM-6:00 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-297","Kyle Lim","kyle.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-298","Larissa Lim","larissa.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-299","Marco Lim","marco.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-4313-045","Mark Evangelista","mark.evangelista@cit.edu","Yes","CE - CE 421 / 3M1 / Wednesday 7:30 AM-10:30 AM; ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM; ME - ME 421 / 3P1 / Wednesday 3:00 PM-6:00 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-300","Nadine Lim","nadine.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-301","Oscar Lim","oscar.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-302","Patricia Lim","patricia.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-4313-046","Pauline Rivera","pauline.rivera@cit.edu","Yes","CE - CE 421 / 3M1 / Wednesday 7:30 AM-10:30 AM; ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM; ME - ME 421 / 3P1 / Wednesday 3:00 PM-6:00 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-303","Quentin Lim","quentin.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-304","Rhea Lim","rhea.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-305","Samuel Lim","samuel.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-306","Trisha Lim","trisha.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-307","Ulysses Lim","ulysses.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-308","Vanessa Lim","vanessa.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 317","Thermodynamics Laboratory","1P2","Monday","10:30 AM","1:30 PM","24-9000-309","Warren Lim","warren.lim@cit.edu","No","ME - ME 317 / 1P2 / Monday 10:30 AM-1:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-313","Adrian Mendoza","adrian.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-314","Bianca Mendoza","bianca.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-315","Carlo Mendoza","carlo.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-316","Daphne Mendoza","daphne.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-317","Enzo Mendoza","enzo.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-318","Fiona Mendoza","fiona.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-319","Gabriel Mendoza","gabriel.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-320","Hannah Mendoza","hannah.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-321","Isaac Mendoza","isaac.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-322","Janelle Mendoza","janelle.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-323","Kyle Mendoza","kyle.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-324","Larissa Mendoza","larissa.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-325","Marco Mendoza","marco.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-326","Nadine Mendoza","nadine.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-327","Oscar Mendoza","oscar.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-328","Patricia Mendoza","patricia.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-329","Quentin Mendoza","quentin.mendoza@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
"Mechanical Engineering Laboratory","ME","ME 318","Fluid Mechanics Laboratory","1P3","Monday","1:30 PM","4:30 PM","24-9000-310","Xandra Lim","xandra.lim@cit.edu","No","ME - ME 318 / 1P3 / Monday 1:30 PM-4:30 PM"
